SampleID,NeuronID,Neuron_Type,Soma_Region,Soma_Region_clean,Soma_Side,Soma_NII_X,Soma_NII_Y,Soma_NII_Z,recovery_category,bbox_match_subregion
252385,063.swc,ITi,CR_Ial,Ial,R,192.6292,211.459,80.24,auto_other_in_insula_bbox,IAL
252385,064.swc,ITi,CR_PrCO,PrCO,R,192.83,216.7038,78.348,auto_PrCO_in_insula_bbox,IAL
252385,066.swc,ITi,CR_Ial,Ial,R,194.4202,212.3912,84.519,auto_other_in_insula_bbox,IAL
252385,067.swc,ITi,CR_PrCO,PrCO,R,192.331,216.6004,85.088,auto_PrCO_in_insula_bbox,IAL
252385,068.swc,ITi,CR_PrCO,PrCO,R,192.5548,216.725,86.502,auto_PrCO_in_insula_bbox,IAL
252385,069.swc,ITi,CR_PrCO,PrCO,R,194.7189,218.2082,87.289,auto_PrCO_in_insula_bbox,IAL
252385,070.swc,ITi,CR_PrCO,PrCO,R,194.3171,218.5304,88.363,auto_PrCO_in_insula_bbox,IAL
252385,071.swc,ITi,CR_PrCO,PrCO,R,193.2608,218.5809,82.937,auto_PrCO_in_insula_bbox,IAL
