SampleID,NeuronID,Neuron_Type,Soma_Region,Total_Length,Terminal_Count,Terminal_List,Region_projection_length
251637,137.swc,IT,floor_of_ls,48.22800000000005,1,['floor_of_ls'],{'floor_of_ls': 48.22800000000005}
251637,138.swc,IT,floor_of_ls,47.986999999999966,2,"['Unknown_0', 'floor_of_ls']",{'floor_of_ls': 33.55499999999993}
251637,139.swc,IT,floor_of_ls,387.63699999999244,2,"['floor_of_ls', 'Unknown_0']",{'floor_of_ls': 342.0049999999941}
251637,140.swc,IT,floor_of_ls,163.57400000000067,2,"['floor_of_ls', 'Unknown_0']",{'floor_of_ls': 161.45400000000086}
251637,141.swc,IT,floor_of_ls,1035.8759999999866,7,"['floor_of_ls', 'Unknown_0', 'SII', 'TG', 'vlPFC', 'TE', 'Rh']","{'floor_of_ls': 163.02099999999993, 'LPal': 9.6, 'STSf': 62.78699999999999, 'TE': 224.65099999999947, 'Rh': 121.7270000000017, 'TG': 27.677, 'caudal_OFC': 1.718, 'lat_OFC': 0.11699999999999999, 'vlPFC': 231.10699999999844, 'SII': 3.0629999999999993}"
251637,142.swc,IT,floor_of_ls,22.426999999999964,1,['floor_of_ls'],{'floor_of_ls': 22.426999999999964}
251637,143.swc,IT,floor_of_ls,1444.0989999999479,7,"['floor_of_ls', 'Unknown_0', 'TE', 'STGr/STSd', 'STSf', 'TG', 'Rh']","{'floor_of_ls': 747.8509999999845, 'LPal': 5.5, 'STSf': 182.74800000000025, 'TE': 206.11700000000005, 'TG': 55.36200000000002, 'Rh': 14.883999999999988, 'STGr/STSd': 15.732999999999995}"
251637,144.swc,CT,floor_of_ls,416.86899999999304,3,"['floor_of_ls', 'Unknown_0', 'PThal']","{'floor_of_ls': 233.8729999999993, 'LPal': 12.570999999999998, 'Str': 15.564999999999994, 'Pd': 9.889999999999999, 'Rt': 9.783999999999997, 'ZI-H': 10.977999999999993, 'MThal': 19.197999999999997, 'PrT': 1.6139999999999997, 'VThal': 2.638999999999999, 'PThal': 17.455999999999985}"
251637,145.swc,IT,floor_of_ls,63.79500000000001,1,['floor_of_ls'],{'floor_of_ls': 63.79500000000001}
251637,146.swc,IT,floor_of_ls,140.22600000000187,2,"['floor_of_ls', 'Unknown_0']",{'floor_of_ls': 60.776999999999916}
251637,147.swc,IT,floor_of_ls,81.61600000000047,2,"['Unknown_0', 'floor_of_ls']",{'floor_of_ls': 58.12499999999984}
251637,148.swc,IT,floor_of_ls,317.89999999999446,2,"['Unknown_0', 'floor_of_ls']",{'floor_of_ls': 266.10199999999736}
251637,149.swc,IT,floor_of_ls,246.98499999999763,3,"['LPal', 'floor_of_ls', 'Unknown_0']","{'floor_of_ls': 132.92300000000165, 'LPal': 38.957000000000015}"
251637,150.swc,IT,floor_of_ls,94.14000000000114,2,"['Unknown_0', 'floor_of_ls']",{'floor_of_ls': 87.03000000000083}
251637,151.swc,IT,floor_of_ls,381.28899999999095,1,['floor_of_ls'],{'floor_of_ls': 381.28899999999095}
251637,152.swc,IT,floor_of_ls,144.79500000000147,2,"['floor_of_ls', 'Str']","{'floor_of_ls': 59.21799999999997, 'LPal': 7.549999999999997, 'Str': 73.85800000000019}"
251637,153.swc,IT,floor_of_ls,96.53400000000089,1,['floor_of_ls'],{'floor_of_ls': 96.53400000000089}
251637,154.swc,IT,floor_of_ls,290.6139999999961,4,"['floor_of_ls', 'SI', 'SII', 'Unknown_0']","{'floor_of_ls': 155.52700000000056, 'SII': 11.866999999999999, 'SI': 16.705000000000005}"
251637,155.swc,IT,floor_of_ls,20.715999999999966,1,['floor_of_ls'],{'floor_of_ls': 20.715999999999966}
251637,156.swc,IT,floor_of_ls,44.742999999999995,2,"['floor_of_ls', 'Unknown_0']",{'floor_of_ls': 43.27900000000003}
251637,157.swc,PT,floor_of_ls,764.7939999999888,6,"['floor_of_ls', 'Unknown_0', 'VPons', 'VMid', 'ZI-H', 'SII']","{'floor_of_ls': 386.7439999999945, 'SII': 0.6490000000000002, 'LPal': 19.987000000000002, 'Str': 21.897000000000006, 'Pd': 12.323999999999991, 'POC': 9.337999999999997, 'VMid': 23.611, 'VPons': 75.90300000000047, 'VMed': 33.82299999999997, 'ZI-H': 0.9050000000000004}"
251637,158.swc,IT,floor_of_ls,31.21199999999998,1,['floor_of_ls'],{'floor_of_ls': 31.21199999999998}
251637,159.swc,IT,M1/PM,227.9999999999993,2,"['Unknown_0', 'M1/PM']",{'M1/PM': 215.0169999999998}
251637,160.swc,CT,M1/PM,368.5489999999999,4,"['M1/PM', 'Str', 'MThal', 'Unknown_0']","{'M1/PM': 100.12500000000138, 'Str': 73.26600000000002, 'Rt': 0.5970000000000001, 'VThal': 20.098000000000003, 'MThal': 88.73900000000033}"
251637,161.swc,IT,M1/PM,625.7209999999892,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 558.3789999999921}
251637,162.swc,IT,M1/PM,229.3109999999999,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 218.92699999999996}
251637,163.swc,IT,M1/PM,340.43999999999625,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 302.4639999999967}
251637,164.swc,IT,M1/PM,38.11399999999997,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 32.82299999999994}
251637,165.swc,IT,M1/PM,324.39299999999537,2,"['M1/PM', 'Unknown_0']",{'M1/PM': 162.165000000001}
