"stratum","target","n_L","n_R","n_samples","frac_L","frac_R","mean_L","mean_R","median_pos_L","median_pos_R","p_presence","p_magnitude","direction","p_presence_BH","p_magnitude_BH"
"IAL_combined","VLA",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","VLPV",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","VLPD",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","VM",21,117,3,0,0.00854700854700855,0,0.00133950809080642,NA,0.156722446624351,1,0.686591451331442,"R>L",1,0.686591451331442
"IAL_combined","VA",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","VPM-VPL",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","VPI",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","VMPo-VMB",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","APul",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","MPul",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","MG",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","DLG",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","SG",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","Pa",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","Re-Rh-Xi",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","PaL",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","PR-RI",21,117,3,0,0.00854700854700855,0,0.000195698383811482,NA,0.0228967109059434,1,0.686591451331442,"R>L",1,0.686591451331442
"IAL_combined","Lim",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","MM",21,117,3,0.0476190476190476,0,0.00597670020778372,0,0.125510704363458,NA,0.152173913043478,0.0192727382509546,"L>R",1,0.115636429505728
"IAL_combined","PH",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","Rt",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","SPFPC",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","PCom_MCPC",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","p1Rt",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_combined","PO",21,117,3,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","MD",7,95,1,0,0.0210526315789474,0,0.0046854745062865,NA,0.222560039048609,1,0.72017429811697,"R>L",1,0.816017650690092
"IAL_251637","IMD",7,95,1,0.142857142857143,0.0210526315789474,0.0544725343236613,0.00483300030981532,0.381307740265629,0.229567514716228,0.193855562026791,0.0637279070821727,"L>R",1,0.127455814164345
"IAL_251637","CM",7,95,1,0.142857142857143,0.0105263157894737,0.0301011829416734,0.00195377604443169,0.210708280591714,0.185608724221011,0.133178023684721,0.0153120347914485,"L>R",1,0.0459361043743454
"IAL_251637","CMn-PF",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","VLA",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","VLPV",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","VLPD",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","VM",7,95,1,0,0.0105263157894737,0,0.00164970996446685,NA,0.156722446624351,1,0.816017650690092,"R>L",1,0.816017650690092
"IAL_251637","VA",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","VPM-VPL",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","VPI",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","VMPo-VMB",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","APul",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","MPul",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","MG",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","DLG",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","SG",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","Pa",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","Re-Rh-Xi",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","PaL",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","PR-RI",7,95,1,0,0.0105263157894737,0,0.000241018009536247,NA,0.0228967109059434,1,0.816017650690092,"R>L",1,0.816017650690092
"IAL_251637","Lim",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","MM",7,95,1,0.142857142857143,0,0.0179301006233512,0,0.125510704363458,NA,0.0686274509803921,0.000267221700771969,"L>R",1,0.00160333020463181
"IAL_251637","PH",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","Rt",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","SPFPC",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","PCom_MCPC",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","p1Rt",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_251637","PO",7,95,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","MD",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","IMD",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","CM",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","CMn-PF",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","VLA",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","VLPV",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","VLPD",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","VM",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","VA",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","VPM-VPL",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","VPI",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","VMPo-VMB",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","APul",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","MPul",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","MG",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","DLG",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","SG",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","Pa",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","Re-Rh-Xi",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","PaL",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IAL_252385","PR-RI",11,20,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
