"stratum","target","n_L","n_R","n_samples","frac_L","frac_R","mean_L","mean_R","median_pos_L","median_pos_R","p_presence","p_magnitude","direction","p_presence_BH","p_magnitude_BH"
"all_combined","CdH",121,185,4,0.0495867768595041,0.0324324324324324,0.00280226061212635,0.00322701580778,0.0539271504390996,0.107796513288541,0.550160183881962,0.483058950250625,"R>L",0.940811325968409,0.603823687813282
"all_combined","CdT",121,185,4,0.0413223140495868,0.0108108108108108,0.00427005497840331,0.000754255625043874,0.0552667221899738,0.0697686453165584,0.117582521434117,0.0818703362717383,"L>R",0.466730954676953,0.280291002548665
"all_combined","Pu",121,185,4,0.247933884297521,0.151351351351351,0.032857697646969,0.0306622982654114,0.0859418776431232,0.184266964991026,0.0379190431191184,0.0842537016386565,"L>R",0.284392823393388,0.280291002548665
"all_combined","VP",121,185,4,0.00826446280991736,0.0108108108108108,0.000322146951468344,0.000234513046436791,0.0389797811276696,0.0216924567954032,1,0.83439914642817,"L>R",1,0.83439914642817
"all_combined","EGP",121,185,4,0.00826446280991736,0.00540540540540541,0.000437828777552978,0.000215218225840092,0.0529772820839103,0.0398153717804169,1,0.761914003719014,"L>R",1,0.816336432556086
"all_combined","IGP",121,185,4,0,0.0108108108108108,0,0.000921228379969,NA,0.0852136251471325,0.520304296582021,0.25392607121193,"R>L",0.940811325968409,0.544127295454135
"all_combined","Cl",121,185,4,0.355371900826446,0.140540540540541,0.0445877443000067,0.0226319561502611,0.11616823543429,0.119487913897308,2.07303239726153e-05,3.04716289109473e-05,"L>R",0.000310954859589229,0.000457074433664209
"all_combined","DGP",121,185,4,0,0.00540540540540541,0,0.000350684736773476,NA,0.064876676303093,1,0.422522696965596,"R>L",1,0.576167314043994
"all_combined","B",121,185,4,0.0165289256198347,0.00540540540540541,0.000636497910638282,0.000249726341006678,0.0385081235936161,0.0461993730862354,0.564486795581045,0.33698442415771,"L>R",0.940811325968409,0.576167314043994
"all_combined","Acb",121,185,4,0.0909090909090909,0.0432432432432432,0.00812974073245523,0.00484610204994636,0.0680086648076644,0.0913539790591038,0.144031533390328,0.0934303341828884,"L>R",0.466730954676953,0.280291002548665
"all_combined","STh",121,185,4,0,0.00540540540540541,0,0.000604960156181961,NA,0.111917628893663,1,0.422522696965596,"R>L",1,0.576167314043994
"all_combined","ST",121,185,4,0.00826446280991736,0.0162162162162162,0.000526222497950502,0.00130947351009577,0.0636729222520107,0.0988016917293233,1,0.54998235010773,"R>L",1,0.634595019355073
"all_combined","Tu",121,185,4,0.0165289256198347,0,0.000993270471522524,0,0.0600928635271127,NA,0.155576984892318,0.0806717369881428,"L>R",0.466730954676953,0.280291002548665
"all_combined","IPAC",121,185,4,0.00826446280991736,0.0216216216216216,0.000290360067223362,0.000921919073108965,0.0351335681340268,0.0399915483679343,0.651612281561127,0.369930425365122,"R>L",0.977418422341691,0.576167314043994
"all_combined","PeB",121,185,4,0,0.0108108108108108,0,0.000586069951832086,NA,0.0542114705444679,0.520304296582021,0.25392607121193,"R>L",0.940811325968409,0.544127295454135
"per_251637","CdH",103,157,1,0.058252427184466,0.0382165605095541,0.00329197605890572,0.0038025345505688,0.0539271504390996,0.107796513288541,0.549086714371935,0.490981252903445,"R>L",0.940663254616743,0.613726566129307
"per_251637","CdT",103,157,1,0.0485436893203883,0.0127388535031847,0.00501627817851263,0.000888772551803291,0.0552667221899738,0.0697686453165584,0.117339633868339,0.0822126346197575,"L>R",0.58505346005346,0.411063173098787
"per_251637","Pu",103,157,1,0.252427184466019,0.165605095541401,0.035188442237908,0.0335476883220354,0.0926294742589766,0.175090763447991,0.112451388057951,0.173785197548623,"L>R",0.58505346005346,0.521355592645868
"per_251637","VP",103,157,1,0.00970873786407767,0.0127388535031847,0.000378444476967666,0.000276337029240805,0.0389797811276696,0.0216924567954032,1,0.833937629384575,"L>R",1,0.833937629384575
"per_251637","EGP",103,157,1,0.00970873786407767,0.00636942675159236,0.000514342544503984,0.000253601094142783,0.0529772820839103,0.0398153717804169,1,0.763530411272957,"L>R",1,0.818068297792454
"per_251637","IGP",103,157,1,0,0.0127388535031847,0,0.00108552388722462,NA,0.0852136251471325,0.51972081972082,0.253409083517463,"R>L",0.940663254616743,0.543019464680278
"per_251637","Cl",103,157,1,0.330097087378641,0.146496815286624,0.0445577055346692,0.0241352271528684,0.127397326673549,0.129958491678418,0.000679472946466243,0.000776291082758341,"L>R",0.0101920941969936,0.0116443662413751
"per_251637","DGP",103,157,1,0,0.00636942675159236,0,0.000413227237599318,NA,0.064876676303093,1,0.422491678525965,"R>L",1,0.576125016171771
"per_251637","B",103,157,1,0.0194174757281553,0.00636942675159236,0.000747730555215846,0.000294263522842264,0.0385081235936161,0.0461993730862354,0.564397952770046,0.338508367122237,"L>R",0.940663254616743,0.576125016171771
"per_251637","Acb",103,157,1,0.0970873786407767,0.0509554140127389,0.00905149822203574,0.00571037502700686,0.0698721244783217,0.0913539790591038,0.210842337766278,0.154593548103156,"L>R",0.632527013298834,0.521355592645868
"per_251637","STh",103,157,1,0,0.00636942675159236,0,0.000712851139450081,NA,0.111917628893663,1,0.422491678525965,"R>L",1,0.576125016171771
"per_251637","ST",103,157,1,0.00970873786407767,0.0191082802547771,0.00061818371118457,0.00154301018705552,0.0636729222520107,0.0988016917293233,1,0.54776230899634,"R>L",1,0.632033433457315
"per_251637","Tu",103,157,1,0.0194174757281553,0,0.00116685171897306,0,0.0600928635271127,NA,0.156014256014256,0.0811932562511944,"L>R",0.58505346005346,0.411063173098787
"per_251637","IPAC",103,157,1,0.00970873786407767,0.0254777070063694,0.000341102603242978,0.00108633776130674,0.0351335681340268,0.0399915483679343,0.651078734663506,0.368019496150642,"R>L",0.97661810199526,0.576125016171771
"per_251637","PeB",103,157,1,0,0.0127388535031847,0,0.00069059198145819,NA,0.0542114705444679,0.51972081972082,0.253409083517463,"R>L",0.940663254616743,0.543019464680278
"IDD5_251637","CdH",33,30,1,0.0303030303030303,0.0666666666666667,0.00136952374987086,0.00767332133288401,0.0451942837457383,0.11509981999326,0.601118078114376,0.49025264230938,"R>L",1,0.700360917584828
"IDD5_251637","CdT",33,30,1,0.0606060606060606,0.0666666666666667,0.00475811245849912,0.00465124302110389,0.0785088555652355,0.0697686453165584,1,0.961048960904215,"L>R",1,0.961048960904215
"IDD5_251637","Pu",33,30,1,0.242424242424242,0.2,0.0390679275153993,0.0403034698240763,0.136024339937289,0.171147532950913,0.767379743329797,0.769426487826101,"R>L",1,0.961048960904215
"IDD5_251637","VP",33,30,1,0,0.0333333333333333,0,0.0011851008541731,NA,0.035553025625193,0.476190476190476,0.30914069855976,"R>L",1,0.594492088937932
"IDD5_251637","EGP",33,30,1,0.0303030303030303,0,0.00160537218436092,0,0.0529772820839103,NA,1,0.356695253362759,"L>R",1,0.594492088937932
"IDD5_251637","IGP",33,30,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_251637","Cl",33,30,1,0.454545454545455,0.1,0.0666496865366727,0.0142222143173825,0.130155372431937,0.0855296133815154,0.00219476029863357,0.00206216945257816,"L>R",0.0329214044795035,0.0206216945257816
"IDD5_251637","DGP",33,30,1,0,0.0333333333333333,0,0.00216255587676977,NA,0.064876676303093,0.476190476190476,0.30914069855976,"R>L",1,0.594492088937932
"IDD5_251637","B",33,30,1,0.0303030303030303,0,0.00158008168398764,0,0.0521426955715922,NA,1,0.356695253362759,"L>R",1,0.594492088937932
"IDD5_251637","Acb",33,30,1,0.0303030303030303,0.0333333333333333,0.00157380939267588,0.00581841103221159,0.0519357099583041,0.174552330966348,1,0.945816265273419,"R>L",1,0.961048960904215
"IDD5_251637","STh",33,30,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_251637","ST",33,30,1,0,0.0333333333333333,0,0.000969627971596172,NA,0.0290888391478851,0.476190476190476,0.30914069855976,"R>L",1,0.594492088937932
"IDD5_251637","Tu",33,30,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_251637","IPAC",33,30,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_251637","PeB",33,30,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","CdH",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","CdT",44,32,1,0.0454545454545455,0,0.00716428488306777,0,0.157614267427491,NA,0.505964912280702,0.23205210915296,"L>R",1,0.490460919507507
"IDM_251637","Pu",44,32,1,0.159090909090909,0.125,0.0349814836520685,0.0335386678999619,0.17658826254501,0.262350053158789,0.751792587700994,0.69887055683782,"L>R",1,0.69887055683782
"IDM_251637","VP",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","EGP",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","IGP",44,32,1,0,0.03125,0,0.00388599403286129,NA,0.124351809051561,0.421052631578947,0.251814247797157,"R>L",1,0.490460919507507
"IDM_251637","Cl",44,32,1,0.181818181818182,0.09375,0.0291307177012134,0.0221060657114672,0.151449853461417,0.203806253922546,0.339347460670386,0.322856300554394,"L>R",1,0.490460919507507
"IDM_251637","DGP",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","B",44,32,1,0.0227272727272727,0,0.000565307991264542,0,0.0248735516156399,NA,1,0.408717432922922,"L>R",1,0.490460919507507
"IDM_251637","Acb",44,32,1,0.0227272727272727,0,0.00478667704724352,0,0.210613790078715,NA,1,0.408717432922922,"L>R",1,0.490460919507507
"IDM_251637","STh",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","ST",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","Tu",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","IPAC",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","PeB",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_plus_IDM","CdH",77,62,1,0.012987012987013,0.032258064516129,0.000586938749944654,0.00371289741913742,0.0451942837457383,0.11509981999326,0.585806949489599,0.433776583837119,"R>L",1,0.596442802776039
"IDD5_plus_IDM","CdT",77,62,1,0.051948051948052,0.032258064516129,0.00613306812968121,0.00225060146182446,0.0785088555652355,0.0697686453165584,0.69191083697768,0.56760077017745,"L>R",1,0.693734274661328
"IDD5_plus_IDM","Pu",77,62,1,0.194805194805195,0.161290322580645,0.0367328167363531,0.0368119591535656,0.153083335175891,0.171147532950913,0.661967058971385,0.655502017835302,"R>L",1,0.69863447735918
"IDD5_plus_IDM","VP",77,62,1,0,0.0161290322580645,0,0.000573435897180532,NA,0.035553025625193,0.446043165467626,0.27135452472855,"R>L",1,0.497483295335675
"IDD5_plus_IDM","EGP",77,62,1,0.012987012987013,0,0.000688016650440394,0,0.0529772820839103,NA,1,0.377315447097074,"L>R",1,0.592924274009688
"IDD5_plus_IDM","IGP",77,62,1,0,0.0161290322580645,0,0.00200567433954131,NA,0.124351809051561,0.446043165467626,0.27135452472855,"R>L",1,0.497483295335675
"IDD5_plus_IDM","Cl",77,62,1,0.298701298701299,0.0967741935483871,0.0452102757735531,0.0182912989078778,0.139211973672347,0.144667933652031,0.00568917289486143,0.00438809822270455,"L>R",0.0853375934229215,0.0482690804497501
"IDD5_plus_IDM","DGP",77,62,1,0,0.0161290322580645,0,0.0010463980048886,NA,0.064876676303093,0.446043165467626,0.27135452472855,"R>L",1,0.497483295335675
"IDD5_plus_IDM","B",77,62,1,0.025974025974026,0,0.00100021100243159,0,0.0385081235936161,NA,0.502241684912939,0.206470657364409,"L>R",1,0.497483295335675
