"stratum","target","n_L","n_R","n_samples","frac_L","frac_R","mean_L","mean_R","median_pos_L","median_pos_R","p_presence","p_magnitude","direction","p_presence_BH","p_magnitude_BH"
"IDD5_251637","SCo",33,30,1,0.0303030303030303,0,0.00115554252456191,0,0.0381329033105431,NA,1,0.356695253362759,"L>R",1,0.356695253362759
"IDD5_251637","ICo",33,30,1,0.0303030303030303,0,0.00210699669279573,0,0.0695308908622589,NA,1,0.356695253362759,"L>R",1,0.356695253362759
"IDD5_251637","VTA",33,30,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_251637","SN",33,30,1,0.0303030303030303,0,0.0018074975826696,0,0.0596474202280969,NA,1,0.356695253362759,"L>R",1,0.356695253362759
"IDD5_251637","SubC",33,30,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_251637","RtTg",33,30,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_251637","MiTg",33,30,1,0.0303030303030303,0,0.000147262020925801,0,0.00485964669055142,NA,1,0.356695253362759,"L>R",1,0.356695253362759
"IDD5_251637","RM",33,30,1,0.0303030303030303,0,0.00260749316532103,0,0.086047274455594,NA,1,0.356695253362759,"L>R",1,0.356695253362759
"IDD5_251637","PnO",33,30,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_251637","PnC",33,30,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_251637","MPB",33,30,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_251637","KF",33,30,1,0.0303030303030303,0,0.000422549132115923,0,0.0139441213598255,NA,1,0.356695253362759,"L>R",1,0.356695253362759
"IDD5_251637","RF",33,30,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_251637","InO",33,30,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_251637","PCom_MCPC",33,30,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDD5_251637","ll",33,30,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","PAG",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","SCo",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","ICo",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","VTA",44,32,1,0,0,0,0,NA,NA,1,NA,"R>L",1,NA
"IDM_251637","SN",44,32,1,0,0.03125,0,0.00555349245467742,NA,0.177711758549678,0.421052631578947,0.251814247797157,"R>L",1,0.408717432922922
