id,type,x,y,z,x_nii,y_nii,z_nii,radius,parent,is_terminal,order
1,1,33872.5,36490.8,41385.8,135.49,145.9632,165.5432,1.4609,-1,0,0
2,3,33874.5,36489.8,41389.5,135.498,145.9592,165.558,0.0391,1,0,1
3,3,33880.5,36491.0,41394.7,135.522,145.964,165.5788,0.8672,2,0,1
4,3,33883.8,36493.8,41399.8,135.5352,145.9752,165.5992,0.9766,3,0,1
5,3,33887.2,36493.2,41406.5,135.5488,145.9728,165.626,1.3008,4,0,1
6,3,33894.2,36484.8,41431.6,135.5768,145.9392,165.7264,0.6484,5,0,1
7,3,33896.0,36479.0,41441.4,135.584,145.916,165.7656,0.9219,6,0,1
8,3,33896.5,36475.2,41445.1,135.586,145.9008,165.7804,0.8125,7,0,1
9,3,33896.2,36477.0,41449.1,135.5848,145.908,165.7964,0.0391,8,0,1
10,3,33894.5,36474.0,41456.6,135.578,145.896,165.8264,0.543,9,0,1
11,3,33890.5,36467.8,41461.4,135.562,145.8712,165.8456,0.8672,10,0,1
12,3,33883.5,36460.0,41469.2,135.534,145.84,165.8768,0.6484,11,0,1
13,3,33879.2,36455.8,41478.4,135.5168,145.8232,165.9136,1.082,12,0,1
14,3,33878.8,36458.5,41482.0,135.5152,145.834,165.928,0.8125,13,0,1
15,3,33877.8,36458.5,41490.6,135.5112,145.834,165.9624,0.9766,14,0,1
16,3,33875.8,36455.2,41500.6,135.5032,145.8208,166.0024,0.5977,15,0,1
17,3,33875.0,36456.0,41506.0,135.5,145.824,166.024,1.3555,16,0,1
18,3,33876.8,36452.5,41521.2,135.5072,145.81,166.0848,0.9766,17,0,1
19,3,33879.2,36448.5,41535.1,135.5168,145.794,166.1404,0.4883,18,0,1
20,3,33882.0,36442.0,41546.1,135.528,145.768,166.1844,0.7031,19,0,1
21,3,33883.5,36435.2,41549.2,135.534,145.7408,166.1968,0.543,20,0,1
22,3,33883.5,36435.5,41554.4,135.534,145.742,166.2176,0.0391,21,0,1
23,3,33881.8,36433.5,41561.3,135.5272,145.734,166.2452,1.2461,22,0,1
24,3,33881.5,36434.5,41566.8,135.526,145.738,166.2672,0.7031,23,0,1
25,3,33882.0,36430.8,41570.4,135.528,145.7232,166.2816,0.0117,24,1,1
26,2,33874.0,36500.5,41387.8,135.496,146.002,165.5512,0.0117,1,0,1
27,2,33874.8,36505.0,41385.2,135.4992,146.02,165.5408,3.4141,26,0,1
28,2,33874.5,36515.5,41387.8,135.498,146.062,165.5512,1.6797,27,0,1
29,3,33872.2,36495.0,41386.9,135.4888,145.98,165.5476,0.0586,1,0,1
30,3,33873.8,36504.0,41385.8,135.4952,146.016,165.5432,3.8477,29,0,1
31,3,33878.2,36511.0,41385.1,135.5128,146.044,165.5404,1.3555,30,0,1
32,3,33879.8,36519.2,41386.1,135.5192,146.0768,165.5444,1.0273,31,0,1
33,3,33872.8,36481.8,41382.0,135.4912,145.9272,165.528,0.0547,1,0,1
34,3,33875.5,36476.0,41376.8,135.502,145.904,165.5072,2.3828,33,0,1
35,3,33878.8,36473.8,41373.4,135.5152,145.8952,165.4936,1.4609,34,0,1
36,3,33873.8,36490.0,41388.8,135.4952,145.96,165.5552,0.0391,1,0,1
37,3,33879.8,36487.0,41391.8,135.5192,145.948,165.5672,1.0273,36,0,1
38,3,33883.2,36483.0,41393.3,135.5328,145.932,165.5732,1.1914,37,0,1
39,3,33890.5,36480.5,41401.2,135.562,145.922,165.6048,0.0078,38,0,1
40,3,33894.0,36478.2,41410.0,135.576,145.9128,165.64,0.5977,39,0,1
41,3,33895.5,36474.0,41415.9,135.582,145.896,165.6636,0.8125,40,0,1
42,3,33867.8,36491.0,41380.3,135.4712,145.964,165.5212,1.3555,1,0,1
