id,type,x,y,z,x_nii,y_nii,z_nii,radius,parent,is_terminal,order
1,1,47616.5,40092.2,39037.9,190.466,160.3688,156.1516,6.1758,-1,0,0
2,2,47621.1,40093.2,39033.2,190.4844,160.3728,156.1328,0.6484,1,0,1
3,2,47627.1,40095.5,39026.6,190.5084,160.382,156.1064,0.0078,2,0,1
4,2,47629.7,40100.5,39024.3,190.5188,160.402,156.0972,0.6484,3,0,1
5,2,47634.5,40106.5,39020.8,190.538,160.426,156.0832,0.0039,4,0,1
6,2,47642.3,40113.0,39013.6,190.5692,160.452,156.0544,0.9766,5,0,1
7,2,47647.6,40120.2,39009.6,190.5904,160.4808,156.0384,1.3555,6,0,1
8,2,47648.8,40122.5,39005.4,190.5952,160.49,156.0216,0.9219,7,0,1
9,2,47649.9,40130.0,39003.1,190.5996,160.52,156.0124,0.0078,8,0,1
10,2,47645.3,40139.0,38998.3,190.5812,160.556,155.9932,0.7031,9,0,1
11,2,47639.9,40144.0,38993.8,190.5596,160.576,155.9752,0.9766,10,0,1
12,2,47637.4,40148.8,38992.6,190.5496,160.5952,155.9704,1.0273,11,0,1
13,2,47634.0,40155.2,38990.4,190.536,160.6208,155.9616,1.0273,12,0,1
14,2,47625.8,40165.2,38988.5,190.5032,160.6608,155.954,0.8672,13,0,1
15,2,47617.9,40172.0,38986.8,190.4716,160.688,155.9472,0.7031,14,0,1
16,2,47612.7,40178.0,38986.2,190.4508,160.712,155.9448,0.9219,15,0,1
17,2,47607.6,40182.8,38983.8,190.4304,160.7312,155.9352,1.4102,16,0,1
18,2,47602.7,40184.0,38980.1,190.4108,160.736,155.9204,1.1367,17,0,1
19,2,47600.2,40187.2,38978.2,190.4008,160.7488,155.9128,0.0039,18,0,1
20,2,47597.6,40190.0,38975.5,190.3904,160.76,155.902,1.1367,19,0,1
21,3,47615.8,40090.2,39045.3,190.4632,160.3608,156.1812,0.2266,1,0,1
22,3,47612.8,40089.5,39048.8,190.4512,160.358,156.1952,4.2266,21,0,1
23,3,47606.1,40089.8,39048.9,190.4244,160.3592,156.1956,4.2773,22,0,1
24,3,47604.8,40089.5,39050.7,190.4192,160.358,156.2028,1.4609,23,0,1
25,3,47604.5,40088.5,39053.8,190.418,160.354,156.2152,0.0547,24,0,1
26,3,47598.5,40087.2,39059.8,190.394,160.3488,156.2392,0.6484,25,0,1
27,3,47590.3,40086.2,39065.7,190.3612,160.3448,156.2628,1.4102,26,0,1
28,3,47582.8,40084.2,39073.8,190.3312,160.3368,156.2952,2.0586,27,0,1
29,3,47616.7,40090.5,39044.9,190.4668,160.362,156.1796,0.1523,1,0,1
30,3,47619.0,40089.5,39048.0,190.476,160.358,156.192,2.707,29,0,1
31,3,47624.8,40085.5,39052.2,190.4992,160.342,156.2088,0.0156,30,0,1
32,3,47629.2,40081.2,39053.2,190.5168,160.3248,156.2128,1.625,31,0,1
33,3,47622.3,40091.0,39041.4,190.4892,160.364,156.1656,0.0156,1,0,1
34,3,47612.6,40090.8,39033.3,190.4504,160.3632,156.1332,0.0039,1,0,1
35,3,47611.8,40092.0,39027.3,190.4472,160.368,156.1092,1.4609,34,0,1
36,3,47609.2,40091.0,39023.7,190.4368,160.364,156.0948,0.8125,35,0,1
37,3,47615.3,40099.8,39039.9,190.4612,160.3992,156.1596,0.2305,1,0,1
38,3,47608.6,40103.8,39040.2,190.4344,160.4152,156.1608,3.9531,37,0,1
39,3,47606.4,40108.0,39039.1,190.4256,160.432,156.1564,1.4609,38,0,1
40,3,47604.8,40112.5,39037.3,190.4192,160.45,156.1492,0.0039,39,0,1
41,3,47628.0,40090.5,39042.7,190.512,160.362,156.1708,0.0039,1,0,1
42,3,47631.8,40092.8,39044.2,190.5272,160.3712,156.1768,1.3008,41,0,1
43,3,47633.1,40097.8,39045.9,190.5324,160.3912,156.1836,0.9766,42,0,1
44,3,47635.4,40098.5,39047.3,190.5416,160.394,156.1892,0.8672,43,0,1
45,3,47641.7,40098.0,39048.3,190.5668,160.392,156.1932,1.5156,44,0,1
46,2,47595.3,40197.8,38974.2,190.3812,160.7912,155.8968,0.8125,20,0,2
47,2,47601.2,40188.8,38975.2,190.4048,160.7552,155.9008,0.0117,20,0,2
48,2,47604.1,40189.0,38972.8,190.4164,160.756,155.8912,0.6484,47,0,2
49,3,47579.5,40081.0,39075.6,190.318,160.324,156.3024,0.0039,28,0,2
50,3,47577.8,40075.5,39074.6,190.3112,160.302,156.2984,0.4336,49,0,2
51,3,47573.8,40076.5,39074.2,190.2952,160.306,156.2968,0.543,50,0,2
52,3,47573.5,40081.8,39075.2,190.294,160.3272,156.3008,0.9766,51,0,2
53,3,47575.5,40081.2,39086.4,190.302,160.3248,156.3456,0.0039,28,0,2
54,3,47633.1,40075.8,39052.8,190.5324,160.3032,156.2112,0.0039,32,0,2
55,3,47639.0,40073.2,39055.1,190.556,160.2928,156.2204,0.7031,54,0,2
56,3,47629.8,40073.5,39053.6,190.5192,160.294,156.2144,0.0391,32,0,2
57,3,47633.1,40064.2,39054.5,190.5324,160.2568,156.218,0.4336,56,0,2
58,3,47641.8,40054.8,39054.8,190.5672,160.2192,156.2192,0.6484,57,0,2
59,3,47650.3,40046.5,39053.7,190.6012,160.186,156.2148,0.4883,58,0,2
60,3,47653.4,40039.0,39052.1,190.6136,160.156,156.2084,0.7031,59,0,2
61,3,47657.0,40034.8,39051.1,190.628,160.1392,156.2044,0.7031,60,0,2
62,3,47663.9,40027.5,39046.1,190.6556,160.11,156.1844,0.0039,61,0,2
63,3,47668.6,40025.2,39039.0,190.6744,160.1008,156.156,0.7031,62,0,2
